time from scenario start,umv response duration ms
00:03:09.55,1683
00:03:09.59,1685
00:03:09.63,1501
00:03:09.67,1502
00:03:09.69,1501
00:03:09.78,1501
00:03:09.80,1689
00:03:09.84,1725
00:03:10.04,1501
00:03:10.06,1732
00:03:10.10,1746
00:03:10.31,1492
00:03:10.35,1521
00:03:10.50,1501
00:03:10.52,1501
00:03:10.54,1502
00:03:10.56,1501
00:03:10.56,1668
00:03:10.60,1627
00:03:10.72,1501
00:03:10.74,1501
00:03:10.75,1501
00:03:10.78,1501
00:03:10.81,1681
00:03:10.86,1699
00:03:11.07,1554
00:03:11.11,1436
00:03:11.32,1585
00:03:11.36,1544
00:03:11.58,1498
00:03:11.62,1539
00:03:11.64,1501
00:03:11.64,1501
00:03:11.66,1501
00:03:11.73,1502
00:03:11.75,1501
00:03:11.76,1501
00:03:11.78,1501
00:03:11.82,1501
00:03:11.83,1748
00:03:11.87,1501
00:03:11.87,1744
00:03:12.06,1502
00:03:12.08,1735
00:03:12.12,1670
00:03:12.29,1501
00:03:12.30,1502
00:03:12.32,1501
00:03:12.33,1627
00:03:12.38,1642
00:03:12.54,1502
00:03:12.55,1501
00:03:12.56,1501
00:03:12.59,1708
00:03:12.63,1655
00:03:12.84,1501
00:03:12.84,1707
00:03:12.88,1673
00:03:13.02,1502
00:03:13.09,1748
00:03:13.14,1732
00:03:13.31,1502
00:03:13.35,1687
00:03:13.39,1680
00:03:13.45,1502
00:03:13.50,1502
00:03:13.52,1501
00:03:13.53,1501
00:03:13.56,1501
00:03:13.60,1501
00:03:13.60,1706
00:03:13.64,1738
00:03:13.85,1715
00:03:13.89,1751
00:03:13.93,1501
00:03:14.03,1502
00:03:14.11,1751
00:03:14.15,1722
00:03:14.22,1501
00:03:14.33,1501
00:03:14.34,1502
00:03:14.35,1501
00:03:14.36,1725
00:03:14.40,1743
00:03:14.61,1678
00:03:14.65,1694
00:03:14.87,1596
00:03:14.91,1573
00:03:15.04,1502
00:03:15.08,1502
00:03:15.10,1501
00:03:15.11,1502
00:03:15.12,1501
00:03:15.12,1739
00:03:15.16,1713
00:03:15.35,1501
00:03:15.37,1676
00:03:15.40,1502
00:03:15.41,1576
00:03:15.56,1524
00:03:15.61,1501
00:03:15.62,1750
00:03:15.67,1719
00:03:15.68,1501
00:03:15.69,1502
00:03:15.88,1724
00:03:15.92,1745
00:03:16.03,1502
00:03:16.03,1502
00:03:16.03,1501
00:03:16.13,1502
00:03:16.13,1721
00:03:16.17,1722
00:03:16.21,1502
00:03:16.27,1502
00:03:16.37,1502
00:03:16.38,1701
00:03:16.43,1728
00:03:16.56,1501
00:03:16.56,1502
00:03:16.63,1501
00:03:16.64,1685
00:03:16.65,1501
00:03:16.68,1692
00:03:16.85,1501
00:03:16.87,1501
00:03:16.89,1753
00:03:16.93,1718
00:03:17.08,1502
00:03:17.10,1502
00:03:17.14,1686
00:03:17.17,1502
00:03:17.19,1686
00:03:17.30,1501
00:03:17.39,1502
00:03:17.40,1743
00:03:17.44,1744
00:03:17.61,1501
00:03:17.65,1657
00:03:17.69,1656
00:03:17.86,1501
00:03:17.90,1711
00:03:17.95,1733
00:03:17.98,1501
00:03:17.98,1501
00:03:17.99,1502
00:03:18.05,1502
00:03:18.10,1501
00:03:18.11,1501
00:03:18.16,1723
00:03:18.20,1742
00:03:18.40,1501
00:03:18.41,1695
00:03:18.45,1719
00:03:18.58,1501
00:03:18.65,1501
00:03:18.67,1754
00:03:18.71,1658
00:03:18.77,1501
00:03:18.84,1501
00:03:18.92,1743
00:03:18.96,1736
00:03:19.08,1501
00:03:19.16,1501
00:03:19.18,1633
00:03:19.21,1650
00:03:19.34,1502
00:03:19.35,1501
00:03:19.39,1502
00:03:19.43,1597
00:03:19.47,1628
00:03:19.58,1502
00:03:19.62,1501
00:03:19.69,1746
00:03:19.72,1678
00:03:19.92,1502
00:03:19.94,1654
00:03:19.97,1620
00:03:20.05,1502
00:03:20.06,1501
00:03:20.08,1501
00:03:20.10,1501
00:03:20.19,1658
00:03:20.23,1688
00:03:20.38,1502
00:03:20.42,1502
00:03:20.45,1501
00:03:20.45,1697
00:03:20.48,1663
00:03:20.53,1501
00:03:20.61,1502
00:03:20.65,1502
00:03:20.70,1719
00:03:20.73,1729
00:03:20.93,1502
00:03:20.95,1685
00:03:20.99,1583
00:03:21.13,1501
00:03:21.20,1641
00:03:21.24,1673
00:03:21.41,1502
00:03:21.46,1502
00:03:21.46,1743
00:03:21.49,1710
00:03:21.64,1502
00:03:21.67,1502
00:03:21.71,1716
00:03:21.75,1668
00:03:21.97,1691
00:03:21.97,1502
00:03:22.00,1596
00:03:22.20,1502
00:03:22.22,1749
00:03:22.25,1706
00:03:22.40,1502
00:03:22.42,1502
00:03:22.47,1502
00:03:22.47,1647
00:03:22.51,1658
00:03:22.63,1501
00:03:22.69,1501
00:03:22.71,1501
00:03:22.72,1719
00:03:22.76,1664
00:03:22.85,1502
00:03:22.94,1502
00:03:22.97,1501
00:03:22.98,1501
00:03:22.98,1718
00:03:23.01,1669
00:03:23.15,1502
00:03:23.18,1501
00:03:23.23,1643
00:03:23.27,1661
00:03:23.35,1501
00:03:23.43,1501
00:03:23.48,1739
00:03:23.52,1744
00:03:23.74,1731
00:03:23.77,1606
00:03:23.95,1501
00:03:23.98,1502
00:03:23.99,1697
00:03:24.03,1703
00:03:24.21,1502
00:03:24.24,1749
00:03:24.28,1705
00:03:24.35,1501
00:03:24.39,1501
00:03:24.49,1502
00:03:24.50,1692
00:03:24.53,1697
00:03:24.54,1501
00:03:24.55,1502
00:03:24.75,1734
00:03:24.79,1748
00:03:24.88,1502
00:03:24.91,1502
00:03:25.00,1698
00:03:25.02,1501
00:03:25.04,1705
00:03:25.15,1501
00:03:25.22,1501
00:03:25.26,1752
00:03:25.29,1648
00:03:25.51,1502
00:03:25.51,1586
00:03:25.55,1569
00:03:25.76,1667
00:03:25.80,1653
00:03:25.89,1502
00:03:25.94,1501
00:03:25.95,1501
00:03:26.00,1501
00:03:26.02,1703
00:03:26.05,1694
00:03:26.15,1501
00:03:26.26,1501
00:03:26.27,1696
00:03:26.31,1718
00:03:26.42,1501
00:03:26.43,1501
00:03:26.44,1501
00:03:26.48,1501
00:03:26.53,1511
00:03:26.53,1511
00:03:26.53,1718
00:03:26.56,1741
00:03:26.79,1502
00:03:26.79,1502
00:03:26.81,1576
00:03:26.85,253
00:03:26.91,1501
00:03:26.97,1501
00:03:26.98,1501
00:03:26.99,1501
00:03:27.03,1501
00:03:27.06,1501
00:03:27.07,1732
00:03:27.10,1747
00:03:27.32,1684
00:03:27.36,1445
00:03:27.49,1502
00:03:27.57,1501
00:03:27.57,1657
00:03:27.61,1661
00:03:27.75,1501
00:03:27.82,1640
00:03:27.86,1622
00:03:27.96,1501
00:03:28.08,1731
00:03:28.12,1661
00:03:28.24,1501
00:03:28.26,1501
00:03:28.33,1682
00:03:28.37,1639
00:03:28.43,1501
00:03:28.44,1501
00:03:28.57,1501
00:03:28.58,1737
00:03:28.62,1727
00:03:28.69,1501
00:03:28.70,1501
00:03:28.72,1501
00:03:28.74,1502
00:03:28.74,1502
00:03:28.82,1501
00:03:28.84,1743
00:03:28.88,1753
00:03:28.90,1502
00:03:28.93,1501
00:03:29.00,1501
00:03:29.09,1501
00:03:29.09,1712
00:03:29.13,1740
00:03:29.34,1585
00:03:29.38,1573
00:03:29.60,1699
00:03:29.64,1498
00:03:29.76,1502
00:03:29.76,1502
00:03:29.79,1502
00:03:29.85,1686
00:03:29.89,1693
00:03:29.96,1501
00:03:29.97,1502
00:03:30.09,1501
00:03:30.09,1501
00:03:30.10,1743
00:03:30.16,1763
00:03:30.20,1502
00:03:30.35,1502
00:03:30.36,1747
00:03:30.41,1729
00:03:30.52,1502
00:03:30.55,1502
00:03:30.56,1501
00:03:30.61,1671
00:03:30.67,1724
00:03:30.78,1501
00:03:30.79,1501
00:03:30.83,1502
00:03:30.85,1501
00:03:30.87,1693
00:03:30.92,1704
00:03:31.07,1501
00:03:31.12,1673
00:03:31.16,1501
00:03:31.18,1612
00:03:31.31,1502
00:03:31.33,1501
00:03:31.38,1737
00:03:31.43,1642
00:03:31.63,1644
00:03:31.68,1649
00:03:31.78,1501
00:03:31.88,1687
00:03:31.94,1666
00:03:32.03,1502
00:03:32.08,1501
00:03:32.10,1501
00:03:32.11,1501
00:03:32.12,1501
00:03:32.13,1741
00:03:32.19,1659
00:03:32.21,1501
00:03:32.29,1502
00:03:32.39,1695
00:03:32.44,1747
00:03:32.58,1501
00:03:32.59,1501
00:03:32.60,1502
00:03:32.61,1502
00:03:32.62,1502
00:03:32.64,1643
00:03:32.66,1502
00:03:32.68,1502
00:03:32.70,1636
00:03:32.74,1501
00:03:32.80,1502
00:03:32.81,1501
00:03:32.81,1501
